time, speed[km/h], rpm
2024-09-11 00:14:11, 38.0 kilometer_per_hour, 1685.75 revolutions_per_minute
2024-09-11 00:14:11, 38.0 kilometer_per_hour, 1693.75 revolutions_per_minute
2024-09-11 00:14:11, 38.0 kilometer_per_hour, 1694.5 revolutions_per_minute
2024-09-11 00:14:11, 38.0 kilometer_per_hour, 1688.25 revolutions_per_minute
2024-09-11 00:14:11, 38.0 kilometer_per_hour, 1679.5 revolutions_per_minute
2024-09-11 00:14:11, 38.0 kilometer_per_hour, 1676.5 revolutions_per_minute
2024-09-11 00:14:11, 38.0 kilometer_per_hour, 1664.75 revolutions_per_minute
2024-09-11 00:14:12, 38.0 kilometer_per_hour, 1657.75 revolutions_per_minute
2024-09-11 00:14:12, 38.0 kilometer_per_hour, 1649.0 revolutions_per_minute
2024-09-11 00:14:12, 38.0 kilometer_per_hour, 1639.75 revolutions_per_minute
2024-09-11 00:14:12, 38.0 kilometer_per_hour, 1627.25 revolutions_per_minute
2024-09-11 00:14:12, 40.0 kilometer_per_hour, 1620.25 revolutions_per_minute
2024-09-11 00:14:12, 40.0 kilometer_per_hour, 1613.25 revolutions_per_minute
2024-09-11 00:14:12, 40.0 kilometer_per_hour, 1601.5 revolutions_per_minute
2024-09-11 00:14:12, 40.0 kilometer_per_hour, 1597.5 revolutions_per_minute
2024-09-11 00:14:12, 40.0 kilometer_per_hour, 1614.0 revolutions_per_minute
2024-09-11 00:14:12, 40.0 kilometer_per_hour, 1596.75 revolutions_per_minute
2024-09-11 00:14:12, 42.0 kilometer_per_hour, 1646.75 revolutions_per_minute
2024-09-11 00:14:12, 42.0 kilometer_per_hour, 1637.5 revolutions_per_minute
2024-09-11 00:14:13, 42.0 kilometer_per_hour, 1642.0 revolutions_per_minute
2024-09-11 00:14:13, 42.0 kilometer_per_hour, 1642.75 revolutions_per_minute
2024-09-11 00:14:13, 42.0 kilometer_per_hour, 1633.5 revolutions_per_minute
2024-09-11 00:14:13, 42.0 kilometer_per_hour, 1587.5 revolutions_per_minute
2024-09-11 00:14:13, 42.0 kilometer_per_hour, 1537.5 revolutions_per_minute
2024-09-11 00:14:13, 42.0 kilometer_per_hour, 1500.75 revolutions_per_minute
2024-09-11 00:14:13, 42.0 kilometer_per_hour, 1464.75 revolutions_per_minute
2024-09-11 00:14:13, 42.0 kilometer_per_hour, 1440.5 revolutions_per_minute
2024-09-11 00:14:13, 42.0 kilometer_per_hour, 1432.75 revolutions_per_minute
2024-09-11 00:14:13, 44.0 kilometer_per_hour, 1437.5 revolutions_per_minute
2024-09-11 00:14:13, 44.0 kilometer_per_hour, 1471.0 revolutions_per_minute
2024-09-11 00:14:13, 44.0 kilometer_per_hour, 1462.5 revolutions_per_minute
2024-09-11 00:14:14, 44.0 kilometer_per_hour, 1460.75 revolutions_per_minute
2024-09-11 00:14:14, 44.0 kilometer_per_hour, 1475.75 revolutions_per_minute
2024-09-11 00:14:14, 44.0 kilometer_per_hour, 1470.25 revolutions_per_minute
2024-09-11 00:14:14, 44.0 kilometer_per_hour, 1458.5 revolutions_per_minute
2024-09-11 00:14:14, 44.0 kilometer_per_hour, 1441.25 revolutions_per_minute
2024-09-11 00:14:14, 44.0 kilometer_per_hour, 1417.75 revolutions_per_minute
2024-09-11 00:14:14, 44.0 kilometer_per_hour, 1405.25 revolutions_per_minute
2024-09-11 00:14:14, 44.0 kilometer_per_hour, 1405.25 revolutions_per_minute
2024-09-11 00:14:14, 44.0 kilometer_per_hour, 1402.25 revolutions_per_minute
2024-09-11 00:14:14, 44.0 kilometer_per_hour, 1402.25 revolutions_per_minute
2024-09-11 00:14:14, 44.0 kilometer_per_hour, 1409.25 revolutions_per_minute
2024-09-11 00:14:14, 44.0 kilometer_per_hour, 1413.25 revolutions_per_minute
2024-09-11 00:14:15, 44.0 kilometer_per_hour, 1420.25 revolutions_per_minute
2024-09-11 00:14:15, 44.0 kilometer_per_hour, 1425.75 revolutions_per_minute
2024-09-11 00:14:15, 44.0 kilometer_per_hour, 1415.5 revolutions_per_minute
2024-09-11 00:14:15, 44.0 kilometer_per_hour, 1402.25 revolutions_per_minute
2024-09-11 00:14:15, 44.0 kilometer_per_hour, 1362.5 revolutions_per_minute
2024-09-11 00:14:15, 44.0 kilometer_per_hour, 1302.25 revolutions_per_minute
2024-09-11 00:14:15, 44.0 kilometer_per_hour, 1238.25 revolutions_per_minute
2024-09-11 00:14:15, 44.0 kilometer_per_hour, 1222.5 revolutions_per_minute
2024-09-11 00:14:15, 46.0 kilometer_per_hour, 1201.5 revolutions_per_minute
2024-09-11 00:14:15, 46.0 kilometer_per_hour, 1172.5 revolutions_per_minute
2024-09-11 00:14:15, 46.0 kilometer_per_hour, 1153.75 revolutions_per_minute
2024-09-11 00:14:15, 46.0 kilometer_per_hour, 1140.5 revolutions_per_minute
2024-09-11 00:14:16, 46.0 kilometer_per_hour, 1125.0 revolutions_per_minute
2024-09-11 00:14:16, 46.0 kilometer_per_hour, 1126.5 revolutions_per_minute
2024-09-11 00:14:16, 46.0 kilometer_per_hour, 1142.0 revolutions_per_minute
2024-09-11 00:14:16, 46.0 kilometer_per_hour, 1148.25 revolutions_per_minute
2024-09-11 00:14:16, 46.0 kilometer_per_hour, 1145.25 revolutions_per_minute
2024-09-11 00:14:16, 46.0 kilometer_per_hour, 1139.0 revolutions_per_minute
2024-09-11 00:14:16, 46.0 kilometer_per_hour, 1128.0 revolutions_per_minute
2024-09-11 00:14:16, 45.0 kilometer_per_hour, 1121.0 revolutions_per_minute
2024-09-11 00:14:16, 45.0 kilometer_per_hour, 1110.75 revolutions_per_minute
2024-09-11 00:14:16, 45.0 kilometer_per_hour, 1103.0 revolutions_per_minute
2024-09-11 00:14:16, 45.0 kilometer_per_hour, 1096.0 revolutions_per_minute
2024-09-11 00:14:16, 45.0 kilometer_per_hour, 1092.75 revolutions_per_minute
2024-09-11 00:14:17, 45.0 kilometer_per_hour, 1090.5 revolutions_per_minute
2024-09-11 00:14:17, 47.0 kilometer_per_hour, 1082.0 revolutions_per_minute
2024-09-11 00:14:17, 47.0 kilometer_per_hour, 1079.5 revolutions_per_minute
2024-09-11 00:14:17, 47.0 kilometer_per_hour, 1073.25 revolutions_per_minute
2024-09-11 00:14:17, 47.0 kilometer_per_hour, 1075.75 revolutions_per_minute
2024-09-11 00:14:17, 47.0 kilometer_per_hour, 1072.5 revolutions_per_minute
2024-09-11 00:14:17, 47.0 kilometer_per_hour, 1067.75 revolutions_per_minute
2024-09-11 00:14:17, 46.0 kilometer_per_hour, 1072.5 revolutions_per_minute
2024-09-11 00:14:17, 46.0 kilometer_per_hour, 1065.5 revolutions_per_minute
2024-09-11 00:14:17, 46.0 kilometer_per_hour, 1066.25 revolutions_per_minute
2024-09-11 00:14:17, 46.0 kilometer_per_hour, 1067.75 revolutions_per_minute
2024-09-11 00:14:17, 46.0 kilometer_per_hour, 1066.25 revolutions_per_minute
2024-09-11 00:14:18, 45.0 kilometer_per_hour, 1064.0 revolutions_per_minute
2024-09-11 00:14:18, 45.0 kilometer_per_hour, 1064.0 revolutions_per_minute
2024-09-11 00:14:18, 45.0 kilometer_per_hour, 1066.25 revolutions_per_minute
2024-09-11 00:14:18, 45.0 kilometer_per_hour, 1065.5 revolutions_per_minute
2024-09-11 00:14:18, 45.0 kilometer_per_hour, 1061.5 revolutions_per_minute
2024-09-11 00:14:18, 45.0 kilometer_per_hour, 1055.25 revolutions_per_minute
2024-09-11 00:14:18, 45.0 kilometer_per_hour, 1061.5 revolutions_per_minute
2024-09-11 00:14:18, 45.0 kilometer_per_hour, 1059.25 revolutions_per_minute
2024-09-11 00:14:18, 45.0 kilometer_per_hour, 1051.5 revolutions_per_minute
2024-09-11 00:14:18, 45.0 kilometer_per_hour, 1057.75 revolutions_per_minute
2024-09-11 00:14:18, 45.0 kilometer_per_hour, 1053.75 revolutions_per_minute
2024-09-11 00:14:18, 45.0 kilometer_per_hour, 1050.0 revolutions_per_minute
2024-09-11 00:14:19, 45.0 kilometer_per_hour, 1051.5 revolutions_per_minute
2024-09-11 00:14:19, 45.0 kilometer_per_hour, 1051.5 revolutions_per_minute
2024-09-11 00:14:19, 45.0 kilometer_per_hour, 1047.5 revolutions_per_minute
2024-09-11 00:14:19, 45.0 kilometer_per_hour, 1042.75 revolutions_per_minute
2024-09-11 00:14:19, 45.0 kilometer_per_hour, 1038.25 revolutions_per_minute
2024-09-11 00:14:19, 45.0 kilometer_per_hour, 1045.25 revolutions_per_minute
2024-09-11 00:14:19, 45.0 kilometer_per_hour, 1039.75 revolutions_per_minute
2024-09-11 00:14:19, 45.0 kilometer_per_hour, 1041.25 revolutions_per_minute
2024-09-11 00:14:19, 45.0 kilometer_per_hour, 1044.5 revolutions_per_minute
2024-09-11 00:14:19, 45.0 kilometer_per_hour, 1041.25 revolutions_per_minute
2024-09-11 00:14:19, 45.0 kilometer_per_hour, 1040.5 revolutions_per_minute
2024-09-11 00:14:19, 44.0 kilometer_per_hour, 1036.5 revolutions_per_minute
2024-09-11 00:14:19, 44.0 kilometer_per_hour, 1037.5 revolutions_per_minute
2024-09-11 00:14:20, 44.0 kilometer_per_hour, 1024.0 revolutions_per_minute
2024-09-11 00:14:20, 44.0 kilometer_per_hour, 1023.25 revolutions_per_minute
2024-09-11 00:14:20, 44.0 kilometer_per_hour, 1028.0 revolutions_per_minute
2024-09-11 00:14:20, 44.0 kilometer_per_hour, 1028.0 revolutions_per_minute
2024-09-11 00:14:20, 44.0 kilometer_per_hour, 1028.75 revolutions_per_minute
2024-09-11 00:14:20, 44.0 kilometer_per_hour, 1032.75 revolutions_per_minute
2024-09-11 00:14:20, 44.0 kilometer_per_hour, 1035.75 revolutions_per_minute
2024-09-11 00:14:20, 44.0 kilometer_per_hour, 1032.75 revolutions_per_minute
2024-09-11 00:14:20, 44.0 kilometer_per_hour, 1028.0 revolutions_per_minute
2024-09-11 00:14:20, 44.0 kilometer_per_hour, 1031.25 revolutions_per_minute
2024-09-11 00:14:20, 44.0 kilometer_per_hour, 1027.25 revolutions_per_minute
2024-09-11 00:14:20, 44.0 kilometer_per_hour, 1025.0 revolutions_per_minute
2024-09-11 00:14:21, 44.0 kilometer_per_hour, 1027.25 revolutions_per_minute
2024-09-11 00:14:21, 44.0 kilometer_per_hour, 1024.0 revolutions_per_minute
2024-09-11 00:14:21, 44.0 kilometer_per_hour, 1027.25 revolutions_per_minute
2024-09-11 00:14:21, 43.0 kilometer_per_hour, 1027.25 revolutions_per_minute
2024-09-11 00:14:21, 43.0 kilometer_per_hour, 1027.25 revolutions_per_minute
2024-09-11 00:14:21, 43.0 kilometer_per_hour, 1017.0 revolutions_per_minute
2024-09-11 00:14:21, 43.0 kilometer_per_hour, 1007.75 revolutions_per_minute
2024-09-11 00:14:21, 43.0 kilometer_per_hour, 1001.5 revolutions_per_minute
2024-09-11 00:14:21, 43.0 kilometer_per_hour, 996.0 revolutions_per_minute
2024-09-11 00:14:21, 42.0 kilometer_per_hour, 992.0 revolutions_per_minute
2024-09-11 00:14:21, 42.0 kilometer_per_hour, 984.25 revolutions_per_minute
2024-09-11 00:14:21, 42.0 kilometer_per_hour, 974.0 revolutions_per_minute
2024-09-11 00:14:22, 42.0 kilometer_per_hour, 963.25 revolutions_per_minute
2024-09-11 00:14:22, 42.0 kilometer_per_hour, 947.5 revolutions_per_minute
2024-09-11 00:14:22, 42.0 kilometer_per_hour, 933.5 revolutions_per_minute
2024-09-11 00:14:22, 40.0 kilometer_per_hour, 921.0 revolutions_per_minute
2024-09-11 00:14:22, 40.0 kilometer_per_hour, 912.5 revolutions_per_minute
2024-09-11 00:14:22, 40.0 kilometer_per_hour, 906.25 revolutions_per_minute
2024-09-11 00:14:22, 40.0 kilometer_per_hour, 894.5 revolutions_per_minute
2024-09-11 00:14:22, 40.0 kilometer_per_hour, 885.75 revolutions_per_minute
2024-09-11 00:14:22, 40.0 kilometer_per_hour, 875.0 revolutions_per_minute
2024-09-11 00:14:22, 38.0 kilometer_per_hour, 855.25 revolutions_per_minute
2024-09-11 00:14:22, 38.0 kilometer_per_hour, 843.75 revolutions_per_minute
2024-09-11 00:14:22, 38.0 kilometer_per_hour, 843.75 revolutions_per_minute
2024-09-11 00:14:23, 38.0 kilometer_per_hour, 845.25 revolutions_per_minute
2024-09-11 00:14:23, 38.0 kilometer_per_hour, 850.0 revolutions_per_minute
2024-09-11 00:14:23, 36.0 kilometer_per_hour, 850.75 revolutions_per_minute
2024-09-11 00:14:23, 36.0 kilometer_per_hour, 853.0 revolutions_per_minute
2024-09-11 00:14:23, 36.0 kilometer_per_hour, 860.0 revolutions_per_minute
2024-09-11 00:14:23, 36.0 kilometer_per_hour, 864.0 revolutions_per_minute
2024-09-11 00:14:23, 36.0 kilometer_per_hour, 868.75 revolutions_per_minute
2024-09-11 00:14:23, 36.0 kilometer_per_hour, 879.5 revolutions_per_minute
2024-09-11 00:14:23, 33.0 kilometer_per_hour, 885.75 revolutions_per_minute
2024-09-11 00:14:23, 33.0 kilometer_per_hour, 900.75 revolutions_per_minute
2024-09-11 00:14:23, 33.0 kilometer_per_hour, 896.75 revolutions_per_minute
2024-09-11 00:14:23, 33.0 kilometer_per_hour, 868.75 revolutions_per_minute
2024-09-11 00:14:24, 33.0 kilometer_per_hour, 843.75 revolutions_per_minute
2024-09-11 00:14:24, 33.0 kilometer_per_hour, 837.5 revolutions_per_minute
2024-09-11 00:14:24, 29.0 kilometer_per_hour, 845.25 revolutions_per_minute
2024-09-11 00:14:24, 29.0 kilometer_per_hour, 857.0 revolutions_per_minute
2024-09-11 00:14:24, 29.0 kilometer_per_hour, 874.0 revolutions_per_minute
2024-09-11 00:14:24, 29.0 kilometer_per_hour, 896.75 revolutions_per_minute
2024-09-11 00:14:24, 29.0 kilometer_per_hour, 913.25 revolutions_per_minute
2024-09-11 00:14:24, 24.0 kilometer_per_hour, 927.25 revolutions_per_minute
2024-09-11 00:14:24, 24.0 kilometer_per_hour, 934.25 revolutions_per_minute
2024-09-11 00:14:24, 24.0 kilometer_per_hour, 947.5 revolutions_per_minute
2024-09-11 00:14:24, 24.0 kilometer_per_hour, 959.25 revolutions_per_minute
2024-09-11 00:14:24, 24.0 kilometer_per_hour, 965.5 revolutions_per_minute
2024-09-11 00:14:25, 24.0 kilometer_per_hour, 972.5 revolutions_per_minute
2024-09-11 00:14:25, 22.0 kilometer_per_hour, 983.5 revolutions_per_minute
2024-09-11 00:14:25, 22.0 kilometer_per_hour, 982.0 revolutions_per_minute
2024-09-11 00:14:25, 22.0 kilometer_per_hour, 987.5 revolutions_per_minute
2024-09-11 00:14:25, 22.0 kilometer_per_hour, 992.75 revolutions_per_minute
2024-09-11 00:14:25, 22.0 kilometer_per_hour, 991.25 revolutions_per_minute
2024-09-11 00:14:25, 22.0 kilometer_per_hour, 984.25 revolutions_per_minute
2024-09-11 00:14:25, 20.0 kilometer_per_hour, 992.75 revolutions_per_minute
2024-09-11 00:14:25, 20.0 kilometer_per_hour, 980.25 revolutions_per_minute
2024-09-11 00:14:25, 20.0 kilometer_per_hour, 977.25 revolutions_per_minute
2024-09-11 00:14:25, 20.0 kilometer_per_hour, 982.75 revolutions_per_minute
2024-09-11 00:14:25, 20.0 kilometer_per_hour, 983.5 revolutions_per_minute
2024-09-11 00:14:25, 20.0 kilometer_per_hour, 982.75 revolutions_per_minute
2024-09-11 00:14:26, 18.0 kilometer_per_hour, 990.5 revolutions_per_minute
2024-09-11 00:14:26, 18.0 kilometer_per_hour, 992.75 revolutions_per_minute
2024-09-11 00:14:26, 18.0 kilometer_per_hour, 992.75 revolutions_per_minute
2024-09-11 00:14:26, 18.0 kilometer_per_hour, 1000.75 revolutions_per_minute
2024-09-11 00:14:26, 18.0 kilometer_per_hour, 1003.0 revolutions_per_minute
2024-09-11 00:14:26, 17.0 kilometer_per_hour, 1006.25 revolutions_per_minute
2024-09-11 00:14:26, 17.0 kilometer_per_hour, 1019.5 revolutions_per_minute
2024-09-11 00:14:26, 17.0 kilometer_per_hour, 1041.25 revolutions_per_minute
2024-09-11 00:14:26, 17.0 kilometer_per_hour, 1071.75 revolutions_per_minute
2024-09-11 00:14:26, 17.0 kilometer_per_hour, 1105.25 revolutions_per_minute
2024-09-11 00:14:26, 17.0 kilometer_per_hour, 1139.0 revolutions_per_minute
2024-09-11 00:14:26, 17.0 kilometer_per_hour, 1171.75 revolutions_per_minute
2024-09-11 00:14:27, 17.0 kilometer_per_hour, 1214.75 revolutions_per_minute
2024-09-11 00:14:27, 17.0 kilometer_per_hour, 1221.75 revolutions_per_minute
2024-09-11 00:14:27, 17.0 kilometer_per_hour, 1239.0 revolutions_per_minute
2024-09-11 00:14:27, 17.0 kilometer_per_hour, 1315.5 revolutions_per_minute
2024-09-11 00:14:27, 17.0 kilometer_per_hour, 1362.5 revolutions_per_minute
2024-09-11 00:14:27, 17.0 kilometer_per_hour, 1360.0 revolutions_per_minute
2024-09-11 00:14:27, 17.0 kilometer_per_hour, 1347.5 revolutions_per_minute
2024-09-11 00:14:27, 17.0 kilometer_per_hour, 1353.75 revolutions_per_minute
2024-09-11 00:14:27, 17.0 kilometer_per_hour, 1371.75 revolutions_per_minute
2024-09-11 00:14:27, 17.0 kilometer_per_hour, 1392.0 revolutions_per_minute
2024-09-11 00:14:27, 17.0 kilometer_per_hour, 1403.75 revolutions_per_minute
2024-09-11 00:14:27, 17.0 kilometer_per_hour, 1415.5 revolutions_per_minute
2024-09-11 00:14:28, 17.0 kilometer_per_hour, 1425.75 revolutions_per_minute
2024-09-11 00:14:28, 17.0 kilometer_per_hour, 1434.25 revolutions_per_minute
2024-09-11 00:14:28, 17.0 kilometer_per_hour, 1446.0 revolutions_per_minute
2024-09-11 00:14:28, 17.0 kilometer_per_hour, 1464.0 revolutions_per_minute
2024-09-11 00:14:28, 17.0 kilometer_per_hour, 1494.5 revolutions_per_minute
2024-09-11 00:14:28, 17.0 kilometer_per_hour, 1520.25 revolutions_per_minute
2024-09-11 00:14:28, 17.0 kilometer_per_hour, 1551.5 revolutions_per_minute
2024-09-11 00:14:28, 17.0 kilometer_per_hour, 1571.0 revolutions_per_minute
2024-09-11 00:14:28, 17.0 kilometer_per_hour, 1575.0 revolutions_per_minute
2024-09-11 00:14:28, 17.0 kilometer_per_hour, 1560.0 revolutions_per_minute
2024-09-11 00:14:28, 19.0 kilometer_per_hour, 1496.75 revolutions_per_minute
2024-09-11 00:14:28, 19.0 kilometer_per_hour, 1431.25 revolutions_per_minute
2024-09-11 00:14:29, 19.0 kilometer_per_hour, 1389.75 revolutions_per_minute
2024-09-11 00:14:29, 19.0 kilometer_per_hour, 1389.0 revolutions_per_minute
2024-09-11 00:14:29, 19.0 kilometer_per_hour, 1385.75 revolutions_per_minute
2024-09-11 00:14:29, 19.0 kilometer_per_hour, 1385.75 revolutions_per_minute
2024-09-11 00:14:29, 21.0 kilometer_per_hour, 1388.25 revolutions_per_minute
2024-09-11 00:14:29, 21.0 kilometer_per_hour, 1389.75 revolutions_per_minute
2024-09-11 00:14:29, 21.0 kilometer_per_hour, 1397.5 revolutions_per_minute
2024-09-11 00:14:29, 21.0 kilometer_per_hour, 1399.0 revolutions_per_minute
2024-09-11 00:14:29, 21.0 kilometer_per_hour, 1411.5 revolutions_per_minute
2024-09-11 00:14:29, 21.0 kilometer_per_hour, 1407.75 revolutions_per_minute
2024-09-11 00:14:29, 21.0 kilometer_per_hour, 1395.25 revolutions_per_minute
2024-09-11 00:14:29, 21.0 kilometer_per_hour, 1378.0 revolutions_per_minute
2024-09-11 00:14:30, 21.0 kilometer_per_hour, 1382.0 revolutions_per_minute
2024-09-11 00:14:30, 21.0 kilometer_per_hour, 1387.5 revolutions_per_minute
2024-09-11 00:14:30, 21.0 kilometer_per_hour, 1396.0 revolutions_per_minute
2024-09-11 00:14:30, 23.0 kilometer_per_hour, 1407.75 revolutions_per_minute
2024-09-11 00:14:30, 23.0 kilometer_per_hour, 1417.0 revolutions_per_minute
2024-09-11 00:14:30, 23.0 kilometer_per_hour, 1434.25 revolutions_per_minute
2024-09-11 00:14:30, 23.0 kilometer_per_hour, 1453.75 revolutions_per_minute
2024-09-11 00:14:30, 23.0 kilometer_per_hour, 1467.0 revolutions_per_minute
2024-09-11 00:14:30, 23.0 kilometer_per_hour, 1489.75 revolutions_per_minute
2024-09-11 00:14:30, 23.0 kilometer_per_hour, 1507.75 revolutions_per_minute
2024-09-11 00:14:30, 23.0 kilometer_per_hour, 1521.0 revolutions_per_minute
2024-09-11 00:14:30, 23.0 kilometer_per_hour, 1522.5 revolutions_per_minute
2024-09-11 00:14:31, 23.0 kilometer_per_hour, 1530.25 revolutions_per_minute
2024-09-11 00:14:31, 23.0 kilometer_per_hour, 1535.0 revolutions_per_minute
2024-09-11 00:14:31, 25.0 kilometer_per_hour, 1543.75 revolutions_per_minute
2024-09-11 00:14:31, 25.0 kilometer_per_hour, 1554.5 revolutions_per_minute
2024-09-11 00:14:31, 25.0 kilometer_per_hour, 1571.75 revolutions_per_minute
2024-09-11 00:14:31, 25.0 kilometer_per_hour, 1588.25 revolutions_per_minute
2024-09-11 00:14:31, 25.0 kilometer_per_hour, 1600.0 revolutions_per_minute
2024-09-11 00:14:31, 25.0 kilometer_per_hour, 1607.75 revolutions_per_minute
2024-09-11 00:14:31, 28.0 kilometer_per_hour, 1616.25 revolutions_per_minute
2024-09-11 00:14:31, 28.0 kilometer_per_hour, 1631.25 revolutions_per_minute
2024-09-11 00:14:31, 28.0 kilometer_per_hour, 1636.5 revolutions_per_minute
2024-09-11 00:14:31, 28.0 kilometer_per_hour, 1646.0 revolutions_per_minute
2024-09-11 00:14:32, 28.0 kilometer_per_hour, 1650.75 revolutions_per_minute
2024-09-11 00:14:32, 28.0 kilometer_per_hour, 1657.0 revolutions_per_minute
2024-09-11 00:14:32, 28.0 kilometer_per_hour, 1670.25 revolutions_per_minute
2024-09-11 00:14:32, 28.0 kilometer_per_hour, 1677.25 revolutions_per_minute
2024-09-11 00:14:32, 28.0 kilometer_per_hour, 1691.25 revolutions_per_minute
2024-09-11 00:14:32, 28.0 kilometer_per_hour, 1693.75 revolutions_per_minute
2024-09-11 00:14:32, 28.0 kilometer_per_hour, 1693.75 revolutions_per_minute
2024-09-11 00:14:32, 30.0 kilometer_per_hour, 1696.75 revolutions_per_minute
2024-09-11 00:14:32, 30.0 kilometer_per_hour, 1703.0 revolutions_per_minute
2024-09-11 00:14:32, 30.0 kilometer_per_hour, 1697.5 revolutions_per_minute
2024-09-11 00:14:32, 30.0 kilometer_per_hour, 1703.0 revolutions_per_minute
2024-09-11 00:14:32, 30.0 kilometer_per_hour, 1681.25 revolutions_per_minute
2024-09-11 00:14:33, 30.0 kilometer_per_hour, 1617.75 revolutions_per_minute
2024-09-11 00:14:33, 30.0 kilometer_per_hour, 1553.0 revolutions_per_minute
2024-09-11 00:14:33, 30.0 kilometer_per_hour, 1505.25 revolutions_per_minute
2024-09-11 00:14:33, 30.0 kilometer_per_hour, 1477.25 revolutions_per_minute
2024-09-11 00:14:33, 30.0 kilometer_per_hour, 1456.25 revolutions_per_minute
2024-09-11 00:14:33, 30.0 kilometer_per_hour, 1439.0 revolutions_per_minute
2024-09-11 00:14:33, 30.0 kilometer_per_hour, 1432.75 revolutions_per_minute
2024-09-11 00:14:33, 32.0 kilometer_per_hour, 1430.25 revolutions_per_minute
2024-09-11 00:14:33, 32.0 kilometer_per_hour, 1397.5 revolutions_per_minute
2024-09-11 00:14:33, 32.0 kilometer_per_hour, 1374.0 revolutions_per_minute
2024-09-11 00:14:33, 32.0 kilometer_per_hour, 1312.5 revolutions_per_minute
2024-09-11 00:14:33, 32.0 kilometer_per_hour, 1203.75 revolutions_per_minute
2024-09-11 00:14:34, 34.0 kilometer_per_hour, 1229.5 revolutions_per_minute
2024-09-11 00:14:34, 34.0 kilometer_per_hour, 1260.0 revolutions_per_minute
2024-09-11 00:14:34, 34.0 kilometer_per_hour, 1226.5 revolutions_per_minute
2024-09-11 00:14:34, 34.0 kilometer_per_hour, 1198.25 revolutions_per_minute
2024-09-11 00:14:34, 34.0 kilometer_per_hour, 1180.25 revolutions_per_minute
2024-09-11 00:14:34, 34.0 kilometer_per_hour, 1171.75 revolutions_per_minute
2024-09-11 00:14:34, 34.0 kilometer_per_hour, 1189.0 revolutions_per_minute
2024-09-11 00:14:34, 34.0 kilometer_per_hour, 1193.75 revolutions_per_minute
2024-09-11 00:14:34, 34.0 kilometer_per_hour, 1192.0 revolutions_per_minute
2024-09-11 00:14:34, 34.0 kilometer_per_hour, 1189.0 revolutions_per_minute
2024-09-11 00:14:34, 34.0 kilometer_per_hour, 1179.5 revolutions_per_minute
2024-09-11 00:14:34, 34.0 kilometer_per_hour, 1171.75 revolutions_per_minute
2024-09-11 00:14:35, 34.0 kilometer_per_hour, 1161.5 revolutions_per_minute
2024-09-11 00:14:35, 34.0 kilometer_per_hour, 1153.0 revolutions_per_minute
2024-09-11 00:14:35, 34.0 kilometer_per_hour, 1147.5 revolutions_per_minute
2024-09-11 00:14:35, 34.0 kilometer_per_hour, 1142.0 revolutions_per_minute
2024-09-11 00:14:35, 34.0 kilometer_per_hour, 1135.75 revolutions_per_minute
2024-09-11 00:14:35, 34.0 kilometer_per_hour, 1129.5 revolutions_per_minute
2024-09-11 00:14:35, 34.0 kilometer_per_hour, 1125.0 revolutions_per_minute
2024-09-11 00:14:35, 34.0 kilometer_per_hour, 1122.5 revolutions_per_minute
2024-09-11 00:14:35, 34.0 kilometer_per_hour, 1124.0 revolutions_per_minute
2024-09-11 00:14:35, 34.0 kilometer_per_hour, 1122.5 revolutions_per_minute
2024-09-11 00:14:35, 34.0 kilometer_per_hour, 1113.25 revolutions_per_minute
2024-09-11 00:14:35, 33.0 kilometer_per_hour, 1112.5 revolutions_per_minute
2024-09-11 00:14:36, 33.0 kilometer_per_hour, 1116.25 revolutions_per_minute
2024-09-11 00:14:36, 33.0 kilometer_per_hour, 1117.0 revolutions_per_minute
2024-09-11 00:14:36, 33.0 kilometer_per_hour, 1117.0 revolutions_per_minute
2024-09-11 00:14:36, 33.0 kilometer_per_hour, 1114.0 revolutions_per_minute
2024-09-11 00:14:36, 33.0 kilometer_per_hour, 1114.0 revolutions_per_minute
2024-09-11 00:14:36, 33.0 kilometer_per_hour, 1109.25 revolutions_per_minute
2024-09-11 00:14:36, 33.0 kilometer_per_hour, 1109.25 revolutions_per_minute
2024-09-11 00:14:36, 33.0 kilometer_per_hour, 1106.25 revolutions_per_minute
2024-09-11 00:14:36, 33.0 kilometer_per_hour, 1107.75 revolutions_per_minute
2024-09-11 00:14:36, 33.0 kilometer_per_hour, 1108.5 revolutions_per_minute
2024-09-11 00:14:36, 33.0 kilometer_per_hour, 1108.5 revolutions_per_minute
2024-09-11 00:14:36, 35.0 kilometer_per_hour, 1101.5 revolutions_per_minute
2024-09-11 00:14:37, 35.0 kilometer_per_hour, 1103.75 revolutions_per_minute
2024-09-11 00:14:37, 35.0 kilometer_per_hour, 1105.25 revolutions_per_minute
2024-09-11 00:14:37, 35.0 kilometer_per_hour, 1107.0 revolutions_per_minute
2024-09-11 00:14:37, 35.0 kilometer_per_hour, 1104.5 revolutions_per_minute
2024-09-11 00:14:37, 34.0 kilometer_per_hour, 1100.75 revolutions_per_minute
2024-09-11 00:14:37, 34.0 kilometer_per_hour, 1102.25 revolutions_per_minute
2024-09-11 00:14:37, 34.0 kilometer_per_hour, 1102.25 revolutions_per_minute
2024-09-11 00:14:37, 34.0 kilometer_per_hour, 1094.5 revolutions_per_minute
2024-09-11 00:14:37, 34.0 kilometer_per_hour, 1090.5 revolutions_per_minute
2024-09-11 00:14:37, 34.0 kilometer_per_hour, 1091.25 revolutions_per_minute
